"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/13/2021","AQS","510410004","1","0.044","ppm","41","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/14/2021","AQS","510410004","1","0.04","ppm","37","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/15/2021","AQS","510410004","1","0.036","ppm","33","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/16/2021","AQS","510410004","1","0.033","ppm","31","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/17/2021","AQS","510410004","1","0.026","ppm","24","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/18/2021","AQS","510410004","1","0.041","ppm","38","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/19/2021","AQS","510410004","1","0.05","ppm","46","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/20/2021","AQS","510410004","1","0.041","ppm","38","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/21/2021","AQS","510410004","1","0.038","ppm","35","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/22/2021","AQS","510410004","1","0.033","ppm","31","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/23/2021","AQS","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/24/2021","AQS","510410004","1","0.042","ppm","39","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/25/2021","AQS","510410004","1","0.043","ppm","40","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/26/2021","AQS","510410004","1","0.04","ppm","37","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/27/2021","AQS","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/28/2021","AQS","510410004","1","0.042","ppm","39","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/29/2021","AQS","510410004","1","0.038","ppm","35","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"09/30/2021","AQS","510410004","1","0.044","ppm","41","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/01/2021","AQS","510410004","1","0.04","ppm","37","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/02/2021","AQS","510410004","1","0.041","ppm","38","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/03/2021","AQS","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/04/2021","AQS","510410004","1","0.032","ppm","30","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/05/2021","AQS","510410004","1","0.031","ppm","29","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/06/2021","AQS","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/07/2021","AQS","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/08/2021","AQS","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/09/2021","AQS","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/10/2021","AQS","510410004","1","0.031","ppm","29","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/11/2021","AQS","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/12/2021","AQS","510410004","1","0.027","ppm","25","VDOT Chesterfield Residency Shop","16","94.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/13/2021","AQS","510410004","1","0.024","ppm","22","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/14/2021","AQS","510410004","1","0.036","ppm","33","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/15/2021","AQS","510410004","1","0.034","ppm","31","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/16/2021","AQS","510410004","1","0.033","ppm","31","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/17/2021","AQS","510410004","1","0.034","ppm","31","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/18/2021","AQS","510410004","1","0.039","ppm","36","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/19/2021","AQS","510410004","1","0.042","ppm","39","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/20/2021","AQS","510410004","1","0.043","ppm","40","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/21/2021","AQS","510410004","1","0.044","ppm","41","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/22/2021","AQS","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/23/2021","AQS","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/24/2021","AQS","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/25/2021","AQS","510410004","1","0.033","ppm","31","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/26/2021","AQS","510410004","1","0.031","ppm","29","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/27/2021","AQS","510410004","1","0.03","ppm","28","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/28/2021","AQS","510410004","1","0.03","ppm","28","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/29/2021","AQS","510410004","1","0.031","ppm","29","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/30/2021","AQS","510410004","1","0.019","ppm","18","VDOT Chesterfield Residency Shop","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"10/31/2021","AirNow","510410004","1","0.028","ppm","26","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/01/2021","AirNow","510410004","1","0.032","ppm","30","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/02/2021","AirNow","510410004","1","0.017","ppm","16","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/03/2021","AirNow","510410004","1","0.032","ppm","30","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/04/2021","AirNow","510410004","1","0.022","ppm","20","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/05/2021","AirNow","510410004","1","0.033","ppm","31","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/06/2021","AirNow","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/07/2021","AirNow","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/08/2021","AirNow","510410004","1","0.04","ppm","37","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/09/2021","AirNow","510410004","1","0.039","ppm","36","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/10/2021","AirNow","510410004","1","0.042","ppm","39","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/11/2021","AirNow","510410004","1","0.036","ppm","33","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/12/2021","AirNow","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/13/2021","AirNow","510410004","1","0.034","ppm","31","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/14/2021","AirNow","510410004","1","0.028","ppm","26","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/15/2021","AirNow","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/16/2021","AirNow","510410004","1","0.032","ppm","30","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/17/2021","AirNow","510410004","1","0.048","ppm","44","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/18/2021","AirNow","510410004","1","0.04","ppm","37","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/19/2021","AirNow","510410004","1","0.032","ppm","30","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/20/2021","AirNow","510410004","1","0.027","ppm","25","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/21/2021","AirNow","510410004","1","0.027","ppm","25","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/22/2021","AirNow","510410004","1","0.029","ppm","27","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/23/2021","AirNow","510410004","1","0.034","ppm","31","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/24/2021","AirNow","510410004","1","0.034","ppm","31","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/25/2021","AirNow","510410004","1","0.041","ppm","38","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/26/2021","AirNow","510410004","1","0.03","ppm","28","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/27/2021","AirNow","510410004","1","0.034","ppm","31","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"11/28/2021","AirNow","510410004","1","0.037","ppm","34","VDOT Chesterfield Residency Shop","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
