"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/06/2021","AQS","510870014","1","10.5","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/07/2021","AQS","510870014","1","15.2","ppb","14","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/08/2021","AQS","510870014","1","14.8","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/09/2021","AQS","510870014","1","10.8","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/10/2021","AQS","510870014","1","12.8","ppb","11","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/11/2021","AQS","510870014","1","15.6","ppb","14","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/12/2021","AQS","510870014","1","17.4","ppb","16","MathScience Innovation Center","19","79.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/22/2021","AQS","510870014","1","26.5","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/23/2021","AQS","510870014","1","16.6","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/24/2021","AQS","510870014","1","14.1","ppb","13","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/25/2021","AQS","510870014","1","6.5","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/26/2021","AQS","510870014","1","9.8","ppb","8","MathScience Innovation Center","20","83.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/27/2021","AQS","510870014","1","9.1","ppb","8","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/28/2021","AQS","510870014","1","6.8","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/29/2021","AQS","510870014","1","5","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/30/2021","AQS","510870014","1","2.5","ppb","2","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/31/2021","AQS","510870014","1","10","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/01/2021","AQS","510870014","1","10.2","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/02/2021","AQS","510870014","1","8.9","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/03/2021","AQS","510870014","1","6.6","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/04/2021","AQS","510870014","1","10.3","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/05/2021","AQS","510870014","1","8.6","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/06/2021","AQS","510870014","1","9.9","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/07/2021","AQS","510870014","1","8.6","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/08/2021","AQS","510870014","1","5.2","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/09/2021","AQS","510870014","1","13","ppb","12","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/10/2021","AQS","510870014","1","11.1","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/11/2021","AQS","510870014","1","6.5","ppb","6","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/12/2021","AQS","510870014","1","8.4","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/13/2021","AQS","510870014","1","5.5","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/14/2021","AQS","510870014","1","13.8","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/15/2021","AQS","510870014","1","13.7","ppb","12","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/16/2021","AQS","510870014","1","11.5","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/17/2021","AQS","510870014","1","23","ppb","22","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/18/2021","AQS","510870014","1","20.2","ppb","19","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/19/2021","AQS","510870014","1","22","ppb","21","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/20/2021","AQS","510870014","1","4","ppb","4","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/22/2021","AQS","510870014","1","9.1","ppb","8","MathScience Innovation Center","20","83.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/23/2021","AQS","510870014","1","12.6","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/24/2021","AQS","510870014","1","13.9","ppb","12","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/25/2021","AQS","510870014","1","8.6","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/26/2021","AQS","510870014","1","6.5","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/27/2021","AQS","510870014","1","5.7","ppb","5","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/28/2021","AQS","510870014","1","6.8","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/29/2021","AQS","510870014","1","9.4","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/30/2021","AQS","510870014","1","6.8","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/01/2021","AQS","510870014","1","6.2","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/02/2021","AQS","510870014","1","9.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/03/2021","AQS","510870014","1","14.4","ppb","13","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/04/2021","AQS","510870014","1","12","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/05/2021","AQS","510870014","1","9.3","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/06/2021","AQS","510870014","1","10.7","ppb","9","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/07/2021","AQS","510870014","1","9.7","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/08/2021","AQS","510870014","1","6.3","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/09/2021","AQS","510870014","1","7.2","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/10/2021","AQS","510870014","1","4.6","ppb","4","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/11/2021","AQS","510870014","1","6.2","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/12/2021","AQS","510870014","1","6.4","ppb","6","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/13/2021","AQS","510870014","1","5.4","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/14/2021","AQS","510870014","1","7.7","ppb","7","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/15/2021","AQS","510870014","1","11.2","ppb","10","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/16/2021","AQS","510870014","1","9.3","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/17/2021","AQS","510870014","1","5.6","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/18/2021","AQS","510870014","1","7.3","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/19/2021","AQS","510870014","1","10.3","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/20/2021","AQS","510870014","1","11.5","ppb","10","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/21/2021","AQS","510870014","1","10.4","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/22/2021","AQS","510870014","1","11.1","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/23/2021","AQS","510870014","1","16.6","ppb","15","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/24/2021","AQS","510870014","1","9.3","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/25/2021","AQS","510870014","1","4.2","ppb","4","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/26/2021","AQS","510870014","1","8.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/27/2021","AQS","510870014","1","12.2","ppb","11","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/28/2021","AQS","510870014","1","13.7","ppb","12","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/29/2021","AQS","510870014","1","11","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
